publishDate,網址,附議數量,content,權責機關,協辦單位,協辦單位2
2016-11-05 09:15:27,https://join.gov.tw/idea/detail/dbecccfa-3dbb-486d-9126-ff36b02c8043,8,"面對無親無故的(異鄉孤子): 在無任何親人可作保的悲慘窮境之下,申請(就學貸款)是否該強制提出保證人 
 關於(就學貸款)提出保證人乙案? 面對無親無故的(異鄉孤子);在完全沒有親人可作保的悲慘窮境之下: 身貸銀行及教育部不該對(異鄉孤子)處處刁難再刁難，我要求保障(異鄉孤子)的(就學權)。若事實可證明他們確實真的沒有任何的親人;並由(國家)作(異鄉孤子)的替代保人,這才符合世代的公平正義! 
 
  
信件編號：20160203xxxx 
機關地址：臺北市中山南路x號 
承辦單位：xx教育司 
傳　　真： 
承 辦 人：林xx 
聯絡電話：02-7736-xxxx 
發文日期：105-02-19 
發文文號：臺教高字第1050090xxxx號 
 回覆內容： 
  
您105年1月15日由行政院院長信箱函轉您建議就學貸款免提保證人，經本部105年2月5日回復在案，但獲知您不滿意回復內容，本部再次說明如下︰ 
 一、依「高級中等以上學校學生就學貸款辦法」第6條規定略以，本貸款以學生為申請人，申請學生為未成年者，由法定代理人擔任保證人；申請學生為已成年者，得另覓適當之成年人一人擔任保證人；保證人應為有戶籍登記之中華民國國民，再予敘明。 
 二、因本貸款係政策性貸款，且無需提供擔保品，爰設置保證人，俾減少日後發生呆帳問題，並且得以較坊間其他貸款低的利率申貸，以回饋學生。 
 三、政府為協助弱勢學生，已提供多種助學措施，如各類學雜費減免、大專校院弱勢學生助學計畫助學金；另學校亦提供急難救助金、學雜費分期付款等相關機制；民間團體、基金會等為協助弱勢學生，也提供各項獎助學金，透過政府、學校及民間單位之多元協助措施，如有任何疑義，皆可向學校學務處提出申請，經審核通過後即可享有相關助學措施。 
 謝謝您的來信 敬祝新春愉快 
 教育部  敬啟 
  
  
*難道這就是過去的執政當局回應(臺灣人民)的訴願書嗎? 看來從這一封(回覆信函)當中~~過去的執政當局似乎是(不食人間煙火);更不明白(訴願書)內我所想要表達的訴求為何? 我看了非常的難過、非常的遺憾! 
  
  
信中回覆的第一項提到: ( 本貸款以學生為申請人，申請學生為未成年者，由法定代理人擔任保證人；申請學生為已成年者，得另覓適當之成年人一人擔任保證人；保證人應為有戶籍登記之中華民國國民，先予敘明。 
  
我的回應: 
  
就是因為他們是無親無故的(異鄉孤子)，我想問問過去的執政當局: 這一群(異鄉孤子)究竟該去哪裡找至親的親人做他們的保人呢? 
  
問問2300萬的台灣人民: 即使是最要的朋友~~他們會(心甘情願)做最要好的朋友做保申請就學貸款嗎? 這是一件非常強人所難的事情,何必要求他人做那(心不甘、情不願)的事情呢? 這不但損及朋友之間的(友誼);更破壞朋友之間所建立起來的(情感)!  
  
這樣的回覆我真的沒有辦法接受、這也在在的證明過去的行政院會是用那(鐵石心腸)的態度看待(民意的訴求)! 
  
問問2300萬的台灣人民: 國民黨在二次大選之中(大敗選)~~這一點都不意外，因為過去的執政當局就是聽不懂(民之所求)何在? 過去的執政當局永遠就是離(臺灣人民)非常的遙遠;當(臺灣人民)想找執政當局訴求於(民意所託)的時候? 這真的是一件(非常困難的事情)!  
  
我想告訴2300萬的台灣人民說: 這一封(無血無淚)的回覆，我實在是(難以接受)!   
  
過去舊政府時期嚴然已經成為過去,新政府必須大刀闊斧的改革;並回應台灣人民的訴求. 就先從就學貸款改革!  
  
我認為過去(就學貸款)的施行辦法? 若(新政府)在不進行(篇幅性)的改革~~助學的弱勢學生也只能幫助到一半;卻還是遺漏了無親無故的(異鄉孤子),非常的可惜。  
  
我相信(教育部)所要表達~~以扶助弱勢助學的美意? 實質上卻也已經大打折扣!  
  
我必須提醒新政府: 何謂就學貸款? 還是就學貸款根本就是一般(民間消費性)的融資貸款? 還是就學貸款的目地根本就是替銀行賺錢;是這樣嗎?  
  
難道這就是(台灣政府)再一次宣告廣大弱勢無助的(異鄉孤子)說: 您們想申請助學貸款念書啊? 不要妄想.你們這一群無親無故的(異鄉孤子)有沒有本事念書? 那是您家自己的事;國家已經放棄你們了.  
  
我想告訴2300萬的台灣人民說: 我身為中華民國的台灣國民~~面對這一種不公不義的助學措施? 我真的感到非常的遺憾、感到非常的難過!  
  
問問2300萬的台灣人民: 這是什麼樣的臺灣社會? 這到底是什麼樣的國家啊? 為何在臺灣的社會裡~~卻充斥著這不公不義、且階級上下之分呢? 
  
難道說只有那一群(有親人作為依靠)的弱勢者才能夠向(教育部)請求申請助學貸款;而無親無故的(異鄉孤子)永遠註定被壓在社會的最底層，這就是(台灣人民)要的(公平正義)嗎? 
  
信中回覆的第二項: 為協助弱勢學生順利就學，政府開辦就學貸款，以減輕學生就學費用籌措負擔，惟因本貸款係(政策性貸款)，並無像其他信用貸款需提供擔保品，爰保證人相對重要，以減少日後發生呆帳問題，且也因具保證人之機制，相對本貸款之利息亦較坊間之放貸利率為低。 
  
我的回應: 
  
問問2300萬的台灣人民: 這都是過去的執政當局單方面(麻木不仁)的籍口;我完全無法接受! 因為他們不是無親無故的(異鄉孤子); 過去的執政當局根本就不了解他們的(苦衷)究竟在哪裡?  
  
我想告訴2300萬的台灣人民說: 這樣的回應? 我十萬份的不滿意、更無法接受這樣的回覆! 
  
所以過去任何哪一位執政當局所要傳達廣大的(臺灣人民)說: 只有一般的弱勢學生可以籍由(家屬)做為他們的(保證人);而那一群無親無故的(異鄉孤子)永遠都無法享受這樣的(福利政策)，這是什麼道理? 這樣的邏輯符合(社會公平)的正義理念嗎?  
  
難道念書提升自我的能力與學識，(官方)是否該全力協助支援(異鄉孤子)?  
  
還是對(異鄉孤子)來說: 這根本就是(天方夜潭)的事情嗎?   
  
還是他們永遠都要被過去的執政當局(排除異己)之外;並成為下一位流落(台北車站)的(街友)，是這樣子嗎?  
  
還是看著(異鄉孤子)墮落下去;並成為臺灣社會上下一位(社會問題人物)~~這就是過去的執政當局最想要看到的結局;是這樣子嗎? 
  
信中回覆的第三項:    就學貸款並非惟一讓弱勢學生能安心上學之管道。 
政府為協助弱勢學生，亦提供多種助學措施，如各類學雜費減免、大專校院弱勢學生助學計畫助學金；另學校亦提供急難救助金、學雜費分期付款等相關機制；民間團體、基金會等為協助弱勢學生，也提供各項獎助學金，透過政府、學校及民間單位之多元協助措施，讓學生無須擔心學雜費用，安心就學。 
  
我的回應: 
  
関於他是否可以提出申請(學雜費減免)? 
  
*我已經表明敍述過了，為何過去的執政當局就是要故意(裝聾作啞)、裝作什麼都不知道呢? 
  
我在(訴願書)內已經說過了~~那一位原住民朋友就是誤讀了(xx大學);並在(xx大學)已經申請過(學雜費減免)，但是萬萬沒有想過遠距教學的教學環境無法讓他融會貫通. 對此他感到非常的後悔及自責;但是申請過學雜費減免就是事實!  
  
就是因為如此~~不管他是否想重捨書本念書? 這(麻木不仁)的法律條文就明文的規定: 他在第一學期就是無法在重複申請(學雜費減免)。 
  
另外關於 (大專校院弱勢學生助學計畫助學金)? 
  
*這是必須要先自行繳納全部的學雜費，而助學金何時發放? 等學期快結束時才發放。這對想念書的(異鄉孤子)來說~~幫助根本不大;再來並無親人先行扶助、先幫助他們繳納全部的學雜費! 
  
另外學校亦提供(急難救助金)? 
  
*他們既沒有親人、既不是低收入戶、既不是身障者....等;無親無故的~~他們又如何向學校申請( 急難救助金)呢? 過去的執政當局想的太簡單了! 
  
另外學校亦有(學雜費分期付款)? 
  
*真的不是每一個學校都有這樣的制度，為何過去的執政當局就是不了解呢 ? 我看了非常的心寒難過! 
  
回覆函信中提到~~民間團體、基金會等為協助弱勢學生，也提供各項獎助學金，透過政府、學校及民間單位之多元協助措施，讓學生無須擔心學雜費用，安心就學。 
  
我的回應: 
  
他們既沒有親人、既不是低收入戶、既不是身障者....等;無親無故的~~如何向民間團體、基金會等單位循求協助與幫忙呢 ?  
  
問問2300萬的台灣人民: 難道過去的執政當局面對弱勢者等的態度是這麼消極? 還是過去的(當政者)是這麼的看不起(異鄉孤子)呢? 我感到非常的心灰意冷! 
  
我想告訴2300萬的台灣人民說: 我的(訴求)就是要替這一群有心向學、且並無任何社會資源可以扶助的(異鄉孤子)提出(訴願)! 
  
一般的弱勢者可以籍由(就學貸款)念書;相對的~~那一群無親無故的(異鄉孤子)當然也可以籍由(就學貸款)的方式念書，大家認同我的說法嗎?  
  
我想告訴2300萬的台灣人民說: 這台灣社會上不公不義的事情太多了、特別是針對這一群在台灣社會上更為弱勢的台灣人民;想念書卻完全的無力念書.  
  
(異鄉孤子)無法申辦(就學貸款)的問題出在哪裡? 就是無親人可做(保證人),我非常的期望能夠修法;並實質保障(異鄉孤子)的就學權益!  
  
即使無親無故的(異鄉孤子)在沒有任何的親人可以作保的狀況之下，我要求(中央政府)也必須要(竭盡所能);並以(特殊專案)的方式核准(異鄉孤子)申辦(就學貸款)、由(中央政府)作(異鄉孤子)的替代保人,大家認同嗎? 
  
什麼叫做(公平正義)的就學權? 讓這一群無親無故的(異鄉孤子)也有能力念書，我認為這樣才符合世代性所謂的(公平正義) ,大家認同我的說法嗎? 
  
 修法所帶來的影響: 扶助無親無故的(異鄉孤子)均能和一般弱勢的學生申請(就學貸款);不能因為無法提出保證人而讓這一群(異鄉孤子)喪失既有的(就學權)，這完全違反世代公平正義!",教育部,,
2016-11-05 14:29:07,https://join.gov.tw/idea/detail/29c2006c-f6fb-48f3-bc1e-eea1530f54f9,38,"廢除教育部遊覽車車齡限制教育部的遊覽車車齡限制,導致遊覽車業者買安全係數高的歐規車無法回本，只能買安全係數較低的日韓車甚至是中國車，這些安全係數較低小馬力遊覽車事故率相對的比歐規車還要高,這種遊覽車你敢給孩子坐嗎?遊覽車的好壞不是用車齡來訂定，是要看車輛的安全係數和馬力跟車輛的保養紀錄和車況，並管理遊覽車車體廠的車體結構跟車輛安全配備,戶外教學遊覽車必須配備ABS ESP......等安全配備馬力要300HP以上必須有經驗老道的司機,好車是不需靠年份的 
 可讓孩子在戶外教學搭遊覽車更安全",教育部,交通部,
2016-11-05 17:20:34,https://join.gov.tw/idea/detail/b73f8af9-1616-4885-b2da-ae34b119efb9,6,"總工時，彈性工時近期勞與資方面在為了整個國定假日是否休，而互相對立，對於整個勞資雙方都不是好事 
我這邊建議，勞動部要開始考慮彈性工時的問題，因為我國的法律目前主要針對總工時 
和加班工時，可是相對於彈性工時卻沒有跟國際接軌，導致於目前所修的勞基法勞資雙方都不滿意， 
七天國定假日休與否在其次，考慮到的是工時的問題，首先單週40小時，這是不錯的改變 
但是在加班工時的部份，我不太贊同，因為每個產業都有自己的旺和淡季，要配合產業的旺和 
淡季來進行調整，可能在淡季時，平常就讓勞工準時下班，加班的部份偶爾，在旺季時 
產業需要足夠的員工來進行生產或服務，與其強制訂一個加班工時，不如訂一個彈性工時 
會比較符合產業的需求，因此可以開始考慮彈性工時是以季、半年、或是年的方是來規劃，以 
達到符合產業需求，同時總工時可以逐漸下降，讓勞工過勞或全年加班的狀況可以改善首先彈性工時，雇主好處：雇主在旺季時可以配合自己的需求，調動人力，讓公司有足夠人員可以使用 
壞處：可能訂了一個彈性工時的上限，導致於讓雇主發現員工可以調動的工時有多少，一但工時沒有達上限，雇主可能不會讓勞工休息，在旺季時可能會出現這個狀況，淡季時公司不需要太多的員工，可能會出現合法的無薪假、做幾天就休息讓員工減薪，甚至於淡季時讓其他的員工多休息，導致正常上班的員工，工作一直作無法休息的狀況 
 勞工好處：因產業淡和旺季有差別，因此淡季時勞工可準備下班，平常可以休年假，在旺季時勞工可以配合公司的需求，領取額外的獎金或加班費 壞處：因產業淡和旺季  的差別，淡季時勞工的薪資可以不會比旺季時來的高，旺季時配合公司的需求，整月都在加班沒有休息，或是休息時間不夠而出現過勞",勞動部,,
2016-11-05 22:32:48,https://join.gov.tw/idea/detail/8b24e1b2-7069-4fba-846b-eef062d0025a,50,"落實 自衛槍枝管理條例 合法申請自保 
 我國有訂出  自衛槍枝管理條例  形同虛設 
 
但一般人卻無法合法申請  原住民打獵 獵槍也無法申請 
著名案例  原住民王光祿事件  持有獵槍遭遇判刑 
黑道治安敗壞  黑槍改造槍氾濫 壞人擁槍 好人無法自保   
特殊行業 運鈔保全業也只有電擊棒也應合法持有獵槍自我保護 
  
此法形同虛設 無法申請 應修法落實 一般人合法打獵及自保 
應休法未滿20歲 有前科紀錄  吸毒 無行為能力  精神疾病不得申請合法自衛槍枝  但大規模殺傷力槍枝不可開放 僅限手槍及獵槍 
 1.保障自身生命安全 
2.黑槍氾濫 黑道治安敗壞 合法槍枝自保 
 ",內政部,,
2016-11-05 23:46:19,https://join.gov.tw/idea/detail/b9624e10-bfc4-4565-af36-bda7b2ceb552,30,霸凌立法現行霸凌以教育部所訂定的霸凌相關規範處理，相關之程序幾乎都由學校師長負責，但在校園許多角落中仍存在霸凌，這些受害者有許多選擇隱瞞，即使反應有些師長會壓下來，如果涉及刑責則移送法辦，但對於無違法的關係霸凌卻只能由學校記過及會談輔導，有些國家不但訂立專法，甚至還有刑責（三年以下），希望能訂立專法，明確定義霸凌並且規範各機關的職責，引進更完善的通報、輔導及處理機制及跨部會協調，雖然霸凌看似沒什麼，但如果不處理好，對於加害人及被害人之人格將有嚴重影響，亦可能在相關人員成年後造成社會問題，到時投入的社會成本只會更多改善校園學習環境，邁向友善校園，並減少社會成本,教育部,,
2016-11-06 18:53:01,https://join.gov.tw/idea/detail/8ea2c44e-9225-4700-ba0d-8ee3100001b7,135,"室外禁煙，避免二手煙傷害、保護地球雖然只有規定室內禁煙，室外一樣可以抽煙，但因為煙味細小又無法確定飄散方向，讓有呼吸道過敏的我常常在室外遇到抽煙的人就必須自行躲避或憋氣 
  
有時下雨或是在騎樓下，有害的煙霧不容易散去，總是久久才能回復到乾淨的空氣，當憋氣已達極限，呼吸就必須吸到二手煙，在這樣的環境長久之下感到不堪其擾又無奈 
  
煙，不論對人體對地球都是有害的，只有甘願吸煙的人需要它。不管一手煙二手煙都對空氣不好，對不吸煙的人與有呼吸道過敏的人來說，吸煙是不舒服又傷害 
  
請求不要再繼續合法地讓人無辜吸到二手煙。希望法律可以將心比心，保護不願受到煙害的人們與唯一的地球。 
  
 1提升空氣品質 
  
2抽煙的人不要在室外抽，可以去像台北車站外那樣的吸煙室抽 
  
3這樣不抽煙的人也不會被二手煙影響到，筆者不希望成為吸煙者的敵人，但是希望不吸煙的人與希望呼吸到新鮮空氣的人的權益不要被“沒有禁止室外抽煙”而必須去受到吸抽煙者二手煙的健康傷害。 
  
4保護地球",衛生福利部,,
2016-11-06 23:30:12,https://join.gov.tw/idea/detail/bb83e88d-f21a-4518-b123-3220a9a55ec0,34,"完全教育改革-有效提升大學廢除招收率低及品質不優的大學，另外一併提升所有大學師資的能力及學生的能力。建議整併國立、私立、科技大學為主，國立大學併國立大學；科技大學併科技大學；藝術大學併藝術大學；體育大學併體育大學…同類併同類。台灣只有2300萬人口，但卻有160餘所大學，密度之高應是全球之冠。比如說我們鄰近地區的新加坡只有500萬人口，但是他們也只有4所大學，即每125萬人才有一所大學，香港有700萬人口，有7所大學，即每100萬人有一所大學，馬來西亞有2700萬人，有56所大學，即每48萬人口便有一所大學，而台灣是每14萬人口便有一所大學。1.大幅提升大學水準 
2.提升學生教育素質以及提升師資素質，邁向國際頂尖水平 
3.可要求學校課程規劃幫助學生教育程度",教育部,,
2016-11-07 07:58:56,https://join.gov.tw/idea/detail/f3812ba1-7f29-4f66-985f-4f4b8eb4eff3,5609,廢除性平教育法對於考題提到一夫一妻之處罰條文廢除或修改教育部開罰台大所引用之性平法第十三條及其他條文，以保障人民言論自由、學術自由、宗教自由。教育部對於台大機械系出考題提到「一夫一妻」引用性平法第十三條開罰台大三萬元。然查「一夫一妻」是大法官會議解釋文552、554所引用，而非性別歧視。為此老師們人心惶惶，說一夫一妻會被開罰，那一父一母呢？一公一母呢？為免全國老師惶惶不可終日，請求廢除或修改性平教育法對於考題或老師提到一夫一妻之處罰條文。,教育部,,
2016-11-07 15:04:33,https://join.gov.tw/idea/detail/0794207b-ee73-47c8-880a-4d458173c531,6317,"性霸凌修性平教育法「高、國中小以下教材不得有性探索、性別光譜、兒少性自主、多人性交、人獸交之課程」增加性平教育法第十八之一條 
「高、國中小以下教材不得有性探索、性別光譜、兒少性自主、同性戀、多人性交、人獸交之課程」 
及增訂36-2條，違反18-1條者，處罰款新台幣30-100萬元整。 
  
近年來，許多高、國中小的教材出現性別光譜、探索性行為，實在太過露骨，實在有立法限制之必要。",教育部,,
2016-11-08 00:13:11,https://join.gov.tw/idea/detail/606cdc9a-9414-495a-9c50-4c8105ff0b9b,1863,"有合格教師證之代理教師，自106學年度起應比照正式教師採計職前年資敘薪。        現行中小學兼任代課及代理教師聘任辦法第9條第2項規定：中小學兼任、代課及代理教師待遇支給基準，由中央主管教育行政機關定之。行政院93年11月25日院授人給字第0930035304號函核定「中小學代理教師待遇支給基準」，第1點明訂中小學代理教師待遇之支給，比照專任教師之規定；但未具代理類（科）別合格教師證書者，其學術研究費按相當等級專任教師八成數額支給。 
         但實際上各級主管機關在訂定代理教師敘薪相關規定時，僅臺北市、金門縣及國教署管轄之國立學校比照專任教師採計職前年資敘薪。其他縣市主管機關大多違反中央主管機關規定，未比照正式教師採計職前年資，不論任教幾年都視為初任教師按學歷敘薪（桃園市以職前最高薪等敘薪例外，但敘薪後仍不採計後續年資不會每年依考績調整），衍生一國多制之現況。 
         依據司法院釋字第707號解釋意旨，教師待遇為涉及人民權利義務之重大事項應以法律訂定，公立學校教職員敘薪辦法將應以法律規定之事項以命令規定，與憲法上法律保留原則有違而失其效力。依此解釋意旨，「中小學代理教師待遇支給基準」之比照專任教師辦理應包含職前年資採計方式亦應比照辦理，並無各級主管機關可自行決定職前年資採計方式之空間。因此建議教育部應在此支給基準內，明訂職前年資之採計方式亦應比照正式教師辦理。1.符合平等原則：具有相同年資、工作內容相同之合格代理教師，不因任教學校管轄機關不同（國教署或不同縣市政府）而有不同薪資。 
2.改善教學現場不易徵聘代理教師現象：現況造成儲備師資（特別是有經驗的代理教師）往薪資較高的國立學校或臺北市應考，其他縣市立學校只能吸引剛通過教師檢定考的新手或招不到代理教師之現象。 
3.符合釋字第707號解釋意旨：涉及人民權利義務事項應以法律規定（比照正式教師依教師待遇條例規定辦理），不再授權不同縣市主管機關以命令規範。",教育部,,
